um	25	1.7	31.418300	0.001315	40	dimer17b_mu.dat
mu	25	1.7	24.341000	0.029049	40	dimer17b_mu.dat
um	0	1.8	0.000000	0.000000	40	dimer18a_mu.dat
mu	0	1.8	0.000000	0.000000	40	dimer18a_mu.dat
um	5	1.8	6.282810	0.000293	40	dimer18a_mu.dat
mu	5	1.8	5.970590	0.000360	40	dimer18a_mu.dat
um	10	1.8	12.565600	0.000586	40	dimer18a_mu.dat
mu	10	1.8	11.346500	0.001278	40	dimer18a_mu.dat
um	15	1.8	18.848400	0.000878	40	dimer18a_mu.dat
mu	15	1.8	16.172500	0.004388	40	dimer18a_mu.dat
um	20	1.8	25.131200	0.001170	40	dimer18a_mu.dat
mu	20	1.8	20.497100	0.014988	40	dimer18a_mu.dat
um	25	1.8	31.414000	0.001464	40	dimer18a_mu.dat
mu	25	1.8	24.388100	0.040027	40	dimer18a_mu.dat
um	0	1.8	0.000000	0.000000	40	dimer18b_mu.dat
mu	0	1.8	0.000000	0.000000	40	dimer18b_mu.dat
um	5	1.8	6.283760	0.000301	40	dimer18b_mu.dat
mu	5	1.8	5.971630	0.000369	40	dimer18b_mu.dat
um	10	1.8	12.567500	0.000601	40	dimer18b_mu.dat
mu	10	1.8	11.347400	0.001212	40	dimer18b_mu.dat
um	15	1.8	18.851300	0.000903	40	dimer18b_mu.dat
mu	15	1.8	16.169500	0.003656	40	dimer18b_mu.dat
um	20	1.8	25.135000	0.001202	40	dimer18b_mu.dat
mu	20	1.8	20.484900	0.011312	40	dimer18b_mu.dat
um	25	1.8	31.418800	0.001504	40	dimer18b_mu.dat
mu	25	1.8	24.361700	0.029637	40	dimer18b_mu.dat
um	0	1.9	0.000000	0.000000	40	dimer19a_mu.dat
mu	0	1.9	0.000000	0.000000	40	dimer19a_mu.dat
um	5	1.9	6.282690	0.000304	40	dimer19a_mu.dat
mu	5	1.9	5.970550	0.000373	40	dimer19a_mu.dat
um	10	1.9	12.565400	0.000607	40	dimer19a_mu.dat
mu	10	1.9	11.346800	0.001311	40	dimer19a_mu.dat
um	15	1.9	18.848100	0.000912	40	dimer19a_mu.dat
mu	15	1.9	16.174800	0.004373	40	dimer19a_mu.dat
um	20	1.9	25.130700	0.001213	40	dimer19a_mu.dat
mu	20	1.9	20.507500	0.013091	40	dimer19a_mu.dat
um	25	1.9	31.413400	0.001517	40	dimer19a_mu.dat
mu	25	1.9	24.418100	0.032262	40	dimer19a_mu.dat
um	0	1.9	0.000000	0.000000	40	dimer19b_mu.dat
mu	0	1.9	0.000000	0.000000	40	dimer19b_mu.dat
um	5	1.9	6.283800	0.000334	40	dimer19b_mu.dat
mu	5	1.9	5.971750	0.000391	40	dimer19b_mu.dat
um	10	1.9	12.567600	0.000669	40	dimer19b_mu.dat
mu	10	1.9	11.348200	0.001218	40	dimer19b_mu.dat
um	15	1.9	18.851400	0.001002	40	dimer19b_mu.dat
mu	15	1.9	16.172900	0.003647	40	dimer19b_mu.dat
um	20	1.9	25.135200	0.001336	40	dimer19b_mu.dat
mu	20	1.9	20.495200	0.011420	40	dimer19b_mu.dat
um	25	1.9	31.419000	0.001670	40	dimer19b_mu.dat
mu	25	1.9	24.385200	0.030536	40	dimer19b_mu.dat
um	0	2.0	0.000000	0.000000	40	dimer20a_mu.dat
mu	0	2.0	0.000000	0.000000	40	dimer20a_mu.dat
um	5	2.0	6.282580	0.000305	40	dimer20a_mu.dat
mu	5	2.0	5.970400	0.000373	40	dimer20a_mu.dat
um	10	2.0	12.565200	0.000611	40	dimer20a_mu.dat
mu	10	2.0	11.346400	0.001305	40	dimer20a_mu.dat
um	15	2.0	18.847700	0.000916	40	dimer20a_mu.dat
mu	15	2.0	16.174400	0.004327	40	dimer20a_mu.dat
um	20	2.0	25.130300	0.001223	40	dimer20a_mu.dat
mu	20	2.0	20.509300	0.012591	40	dimer20a_mu.dat
um	25	2.0	31.412900	0.001526	40	dimer20a_mu.dat
mu	25	2.0	24.428000	0.029255	40	dimer20a_mu.dat
um	0	2.0	0.000000	0.000000	40	dimer20b_mu.dat
mu	0	2.0	0.000000	0.000000	40	dimer20b_mu.dat
um	5	2.0	6.283800	0.000352	40	dimer20b_mu.dat
mu	5	2.0	5.971710	0.000401	40	dimer20b_mu.dat
um	10	2.0	12.567600	0.000704	40	dimer20b_mu.dat
mu	10	2.0	11.348300	0.001169	40	dimer20b_mu.dat
um	15	2.0	18.851400	0.001057	40	dimer20b_mu.dat
mu	15	2.0	16.174200	0.003372	40	dimer20b_mu.dat
um	20	2.0	25.135200	0.001411	40	dimer20b_mu.dat
mu	20	2.0	20.500800	0.010541	40	dimer20b_mu.dat
um	25	2.0	31.419000	0.001764	40	dimer20b_mu.dat
mu	25	2.0	24.400000	0.028821	40	dimer20b_mu.dat
